Category,City,Segment,State/Province,Sub-Category,KPI Selector,Profit,Quantity,Sales,Total Profit,Total Quantity,Total Sales
Technology,New York City,Corporate,New York,Phones,549.98,142.9948,2,549.98,142.9948,2,549.98
Technology,Lawrence,Corporate,Massachusetts,Phones,437.85,131.355,3,437.85,131.355,3,437.85
Technology,New York City,Corporate,New York,Machines,1035.8,269.308,4,1035.8,269.308,4,1035.8
Technology,New York City,Corporate,New York,Machines,4643.8,2229.024,4,4643.8,2229.024,4,4643.8
Technology,Lorain,Corporate,Ohio,Accessories,383.952,76.7904,6,383.952,76.7904,6,383.952
Technology,Philadelphia,Corporate,Pennsylvania,Accessories,1119.888,209.979,14,1119.888,209.979,14,1119.888
Technology,Newark,Corporate,Ohio,Phones,164.388,-35.6174,2,164.388,-35.6174,2,164.388
Technology,Newark,Corporate,Ohio,Phones,370.782,-92.6955,3,370.782,-92.6955,3,370.782
Technology,Columbus,Corporate,Ohio,Phones,1049.97,-209.994,5,1049.97,-209.994,5,1049.97
Technology,Philadelphia,Corporate,Pennsylvania,Machines,341.991,-319.1916,3,341.991,-319.1916,3,341.991
Technology,Southaven,Corporate,Mississippi,Accessories,299.97,125.9874,3,299.97,125.9874,3,299.97
Technology,Burlington,Corporate,North Carolina,Machines,7999.98,-3839.9904,4,7999.98,-3839.9904,4,7999.98
Technology,Riverside,Corporate,California,Phones,1039.728,90.976200000,2,1039.728,90.976200000,2,1039.728
Technology,San Francisco,Corporate,California,Machines,1919.976,215.9973,3,1919.976,215.9973,3,1919.976
Technology,Huntington Beach,Corporate,California,Copiers,2399.96,839.986,5,2399.96,839.986,5,2399.96
Technology,Yuma,Corporate,Arizona,Accessories,185.528,48.7011,7,185.528,48.7011,7,185.528
Technology,Indianapolis,Corporate,Indiana,Accessories,39.89,14.7593,1,39.89,14.7593,1,39.89
Technology,Taylor,Corporate,Michigan,Accessories,41.9,8.799,2,41.9,8.799,2,41.9
Technology,Indianapolis,Corporate,Indiana,Accessories,83.97,15.9543,3,83.97,15.9543,3,83.97
Technology,Des Moines,Corporate,Iowa,Phones,404.94,109.3338,3,404.94,109.3338,3,404.94
Technology,Ann Arbor,Corporate,Michigan,Phones,29.16,8.4564,3,29.16,8.4564,3,29.16
Technology,Ann Arbor,Corporate,Michigan,Accessories,619.95,111.591,5,619.95,111.591,5,619.95
Technology,Saint Paul,Corporate,Minnesota,Phones,114.95,2.299000000,5,114.95,2.299000000,5,114.95
Technology,Milwaukee,Corporate,Wisconsin,Phones,297.55,83.314,5,297.55,83.314,5,297.55
Technology,Milwaukee,Corporate,Wisconsin,Accessories,124.25,48.4575,7,124.25,48.4575,7,124.25
Technology,Port Arthur,Corporate,Texas,Copiers,439.992,164.997,1,439.992,164.997,1,439.992
Technology,Dallas,Corporate,Texas,Accessories,58.416,16.7946,2,58.416,16.7946,2,58.416
Technology,Dallas,Corporate,Texas,Accessories,20.8,6.5,2,20.8,6.5,2,20.8
Technology,Laredo,Corporate,Texas,Accessories,47.984,14.3952,2,47.984,14.3952,2,47.984
Technology,Mcallen,Corporate,Texas,Accessories,41.424,8.2848,2,41.424,8.2848,2,41.424
Technology,Chicago,Corporate,Illinois,Phones,49.616,4.9616,2,49.616,4.9616,2,49.616
Technology,Laredo,Corporate,Texas,Phones,217.584,19.0386,2,217.584,19.0386,2,217.584
Technology,Mcallen,Corporate,Texas,Phones,97.968,6.123000000,2,97.968,6.123000000,2,97.968
Technology,El Paso,Corporate,Texas,Accessories,95.976,-10.7973,3,95.976,-10.7973,3,95.976
Technology,Houston,Corporate,Texas,Accessories,134.376,6.718800000,3,134.376,6.718800000,3,134.376
Technology,Dallas,Corporate,Texas,Phones,381.576,28.6182,3,381.576,28.6182,3,381.576
Technology,Houston,Corporate,Texas,Phones,287.88,35.985,3,287.88,35.985,3,287.88
Technology,Houston,Corporate,Texas,Phones,131.88,14.8365,3,131.88,14.8365,3,131.88
Technology,Houston,Corporate,Texas,Phones,453.576,39.6879,3,453.576,39.6879,3,453.576
Technology,Laredo,Corporate,Texas,Phones,328.776,28.7679,3,328.776,28.7679,3,328.776
Technology,Chicago,Corporate,Illinois,Accessories,19.04,-1.428,4,19.04,-1.428,4,19.04
Technology,Dallas,Corporate,Texas,Phones,492.768,55.436400000,4,492.768,55.436400000,4,492.768
Technology,Mcallen,Corporate,Texas,Phones,244.768,24.4768,4,244.768,24.4768,4,244.768
Technology,Chicago,Corporate,Illinois,Accessories,62.4,19.5,6,62.4,19.5,6,62.4
Technology,Houston,Corporate,Texas,Accessories,85.2,20.235,6,85.2,20.235,6,85.2
Technology,Decatur,Corporate,Illinois,Accessories,408.744,76.6395,7,408.744,76.6395,7,408.744
Technology,Arlington,Corporate,Texas,Phones,863.64,107.955,9,863.64,107.955,9,863.64
Technology,Houston,Corporate,Texas,Machines,3059.982,-509.997000000,3,3059.982,-509.997000000,3,3059.982
Technology,Houston,Corporate,Texas,Machines,597.132,49.761,3,597.132,49.761,3,597.132
Technology,Houston,Corporate,Texas,Machines,2519.958,-251.9958,7,2519.958,-251.9958,7,2519.958
Technology,New York City,Corporate,New York,Accessories,15.02,2.7036,1,15.02,2.7036,1,15.02
Technology,New York City,Corporate,New York,Accessories,19.99,6.7966,1,19.99,6.7966,1,19.99
Technology,New York City,Corporate,New York,Phones,37.91,10.9939,1,37.91,10.9939,1,37.91
Technology,New York City,Corporate,New York,Phones,569.99,170.997,1,569.99,170.997,1,569.99
Technology,New York City,Corporate,New York,Accessories,26,11.7,2,26,11.7,2,26
Technology,Columbia,Corporate,Maryland,Accessories,826.62,355.4466,3,826.62,355.4466,3,826.62
Technology,New York City,Corporate,New York,Accessories,2.97,1.3365,3,2.97,1.3365,3,2.97
Technology,New York City,Corporate,New York,Phones,197.97,53.4519,3,197.97,53.4519,3,197.97
Technology,New York City,Corporate,New York,Phones,824.97,214.4922,3,824.97,214.4922,3,824.97
Technology,Warwick,Corporate,Rhode Island,Accessories,252,93.24,4,252,93.24,4,252
Technology,Warwick,Corporate,Rhode Island,Copiers,1999.96,899.982,4,1999.96,899.982,4,1999.96
Technology,Buffalo,Corporate,New York,Phones,43.6,12.208,4,43.6,12.208,4,43.6
Technology,Marion,Corporate,Ohio,Accessories,116.832,33.5892,4,116.832,33.5892,4,116.832
Technology,Philadelphia,Corporate,Pennsylvania,Accessories,379.96,47.495000000,5,379.96,47.495000000,5,379.96
Technology,Newark,Corporate,Ohio,Accessories,122.328,1.5291,9,122.328,1.5291,9,122.328
Technology,Philadelphia,Corporate,Pennsylvania,Phones,539.91,-116.9805,3,539.91,-116.9805,3,539.91
Technology,Philadelphia,Corporate,Pennsylvania,Phones,251.964,-50.3928,6,251.964,-50.3928,6,251.964
Technology,Philadelphia,Corporate,Pennsylvania,Phones,728.946,-157.9383,9,728.946,-157.9383,9,728.946
Technology,Philadelphia,Corporate,Pennsylvania,Machines,449.1,-643.71,3,449.1,-643.71,3,449.1
Technology,Columbia,Corporate,South Carolina,Accessories,75.98,18.2352,2,75.98,18.2352,2,75.98
Technology,Summerville,Corporate,South Carolina,Phones,79.1,39.55,2,79.1,39.55,2,79.1
Technology,Little Rock,Corporate,Arkansas,Phones,494.97,148.491,3,494.97,148.491,3,494.97
Technology,Springfield,Corporate,Virginia,Phones,494.97,148.491,3,494.97,148.491,3,494.97
Technology,Huntsville,Corporate,Alabama,Accessories,1319.96,527.984,4,1319.96,527.984,4,1319.96
Technology,Atlanta,Corporate,Georgia,Copiers,2999.95,1439.976,5,2999.95,1439.976,5,2999.95
Technology,Montgomery,Corporate,Alabama,Phones,1394.95,362.687,5,1394.95,362.687,5,1394.95
Technology,Marietta,Corporate,Georgia,Accessories,101.7,6.102,6,101.7,6.102,6,101.7
Technology,Henderson,Corporate,Kentucky,Accessories,2249.91,517.4793,9,2249.91,517.4793,9,2249.91
Technology,Delray Beach,Corporate,Florida,Accessories,47.92,11.98,2,47.92,11.98,2,47.92
Technology,Jacksonville,Corporate,Florida,Phones,59.184,5.1786,2,59.184,5.1786,2,59.184
Technology,Jacksonville,Corporate,Florida,Phones,23.976,-5.6943,3,23.976,-5.6943,3,23.976
Technology,Columbia,Corporate,Tennessee,Phones,467.04,58.380000000,4,467.04,58.380000000,4,467.04
Technology,Jacksonville,Corporate,Florida,Accessories,191.472,40.6878,6,191.472,40.6878,6,191.472
Technology,Jacksonville,Corporate,Florida,Accessories,717.12,152.388,9,717.12,152.388,9,717.12
Technology,Los Angeles,Corporate,California,Accessories,16.59,5.8065,1,16.59,5.8065,1,16.59
Technology,Los Angeles,Corporate,California,Accessories,12.99,0.779400000,1,12.99,0.779400000,1,12.99
Technology,Los Angeles,Corporate,California,Accessories,359.98,21.5988,2,359.98,21.5988,2,359.98
Technology,Seattle,Corporate,Washington,Accessories,33.18,11.613,2,33.18,11.613,2,33.18
Technology,Seattle,Corporate,Washington,Accessories,41.94,15.0984,2,41.94,15.0984,2,41.94
Technology,Los Angeles,Corporate,California,Accessories,109.53,47.0979,3,109.53,47.0979,3,109.53
Technology,Seattle,Corporate,Washington,Accessories,49.08,4.908,3,49.08,4.908,3,49.08
Technology,Los Angeles,Corporate,California,Accessories,100,21,4,100,21,4,100
Technology,Los Angeles,Corporate,California,Accessories,159.56,59.0372,4,159.56,59.0372,4,159.56
Technology,San Francisco,Corporate,California,Accessories,111.96,21.2724,4,111.96,21.2724,4,111.96
Technology,Vancouver,Corporate,Washington,Accessories,316,31.6,4,316,31.6,4,316
Technology,Sunnyvale,Corporate,California,Accessories,189.95,45.588,5,189.95,45.588,5,189.95
Technology,Sunnyvale,Corporate,California,Accessories,149.95,31.4895,5,149.95,31.4895,5,149.95
Technology,Seattle,Corporate,Washington,Accessories,1287.45,244.6155,5,1287.45,244.6155,5,1287.45
Technology,Visalia,Corporate,California,Accessories,7.92,3.4848,8,7.92,3.4848,8,7.92
Technology,Denver,Corporate,Colorado,Copiers,439.992,164.997,1,439.992,164.997,1,439.992
Technology,Los Angeles,Corporate,California,Phones,119.96,7.4975,1,119.96,7.4975,1,119.96
Technology,Modesto,Corporate,California,Phones,52.792,4.6193,1,52.792,4.6193,1,52.792
Technology,Seattle,Corporate,Washington,Phones,52.792,4.6193,1,52.792,4.6193,1,52.792
Technology,Phoenix,Corporate,Arizona,Accessories,23.344,-1.459,2,23.344,-1.459,2,23.344
Technology,Inglewood,Corporate,California,Copiers,879.984,329.994,2,879.984,329.994,2,879.984
Technology,Peoria,Corporate,Arizona,Phones,105.584,9.238600000,2,105.584,9.238600000,2,105.584
Technology,Peoria,Corporate,Arizona,Phones,68.72,-14.603,2,68.72,-14.603,2,68.72
Technology,Los Angeles,Corporate,California,Phones,15.984,1.1988,2,15.984,1.1988,2,15.984
Technology,Sacramento,Corporate,California,Phones,302.384,30.2384,2,302.384,30.2384,2,302.384
Technology,Los Angeles,Corporate,California,Phones,333.576,33.3576,3,333.576,33.3576,3,333.576
Technology,Los Angeles,Corporate,California,Phones,167.976,10.4985,3,167.976,10.4985,3,167.976
Technology,Los Angeles,Corporate,California,Phones,110.352,8.2764,3,110.352,8.2764,3,110.352
Technology,Oakland,Corporate,California,Phones,71.976,7.1976,3,71.976,7.1976,3,71.976
Technology,San Francisco,Corporate,California,Phones,117.576,11.7576,3,117.576,11.7576,3,117.576
Technology,San Francisco,Corporate,California,Phones,125.976,47.241,3,125.976,47.241,3,125.976
Technology,Seattle,Corporate,Washington,Phones,88.776,7.7679,3,88.776,7.7679,3,88.776
Technology,Vancouver,Corporate,Washington,Phones,302.376,22.6782,3,302.376,22.6782,3,302.376
Technology,Laguna Niguel,Corporate,California,Phones,39.96,3.4965,5,39.96,3.4965,5,39.96
Technology,Los Angeles,Corporate,California,Phones,623.96,38.9975,5,623.96,38.9975,5,623.96
Technology,Denver,Corporate,Colorado,Phones,87.96,30.786,5,87.96,30.786,5,87.96
Technology,Santa Ana,Corporate,California,Phones,143.952,17.994,6,143.952,17.994,6,143.952
Technology,Concord,Corporate,California,Phones,1626.192,121.9644,9,1626.192,121.9644,9,1626.192
Technology,Denver,Corporate,Colorado,Machines,59.994,-45.9954,2,59.994,-45.9954,2,59.994
Technology,Oklahoma City,Corporate,Oklahoma,Accessories,6.9,0.552,1,6.9,0.552,1,6.9
Technology,Springfield,Corporate,Missouri,Copiers,599.99,233.9961,1,599.99,233.9961,1,599.99
Technology,Milwaukee,Corporate,Wisconsin,Phones,12.99,0.2598,1,12.99,0.2598,1,12.99
Technology,Columbus,Corporate,Indiana,Accessories,1.98,0.891,2,1.98,0.891,2,1.98
Technology,Garden City,Corporate,Kansas,Phones,257.98,74.8142,2,257.98,74.8142,2,257.98
Technology,Detroit,Corporate,Michigan,Phones,73.98,19.9746,2,73.98,19.9746,2,73.98
Technology,Kenosha,Corporate,Wisconsin,Phones,699.98,195.9944,2,699.98,195.9944,2,699.98
Technology,Omaha,Corporate,Nebraska,Accessories,89.97,18.8937,3,89.97,18.8937,3,89.97
Technology,Sioux Falls,Corporate,South Dakota,Accessories,389.97,132.5898,3,389.97,132.5898,3,389.97
Technology,Milwaukee,Corporate,Wisconsin,Accessories,29.34,10.8558,3,29.34,10.8558,3,29.34
Technology,Columbus,Corporate,Indiana,Phones,587.97,158.7519,3,587.97,158.7519,3,587.97
Technology,Des Moines,Corporate,Iowa,Phones,207,51.75,3,207,51.75,3,207
Technology,Franklin,Corporate,Wisconsin,Phones,149.97,5.998800000,3,149.97,5.998800000,3,149.97
Technology,Kenosha,Corporate,Wisconsin,Phones,134.97,64.7856,3,134.97,64.7856,3,134.97
Technology,Milwaukee,Corporate,Wisconsin,Phones,86.97,25.2213,3,86.97,25.2213,3,86.97
Technology,Saint Cloud,Corporate,Minnesota,Accessories,72,12.96,4,72,12.96,4,72
Technology,Norman,Corporate,Oklahoma,Accessories,63.88,24.9132,4,63.88,24.9132,4,63.88
Technology,Saint Cloud,Corporate,Minnesota,Accessories,655.9,275.478,5,655.9,275.478,5,655.9
Technology,Kenosha,Corporate,Wisconsin,Accessories,139.95,26.5905,5,139.95,26.5905,5,139.95
Technology,La Crosse,Corporate,Wisconsin,Accessories,499.95,174.9825,5,499.95,174.9825,5,499.95
Technology,Lafayette,Corporate,Indiana,Copiers,17499.95,8399.976,5,17499.95,8399.976,5,17499.95
Technology,Detroit,Corporate,Michigan,Phones,149.95,44.985,5,149.95,44.985,5,149.95
Technology,Milwaukee,Corporate,Wisconsin,Accessories,98.16,9.816,6,98.16,9.816,6,98.16
Technology,Columbia,Corporate,Missouri,Accessories,47.53,16.1602,7,47.53,16.1602,7,47.53
Technology,Springfield,Corporate,Missouri,Copiers,4899.93,2302.9671,7,4899.93,2302.9671,7,4899.93
Technology,Jackson,Corporate,Michigan,Accessories,160,62.4,8,160,62.4,8,160
Technology,Franklin,Corporate,Wisconsin,Phones,384.45,103.8015,11,384.45,103.8015,11,384.45
Technology,Austin,Corporate,Texas,Phones,124.792,15.599,1,124.792,15.599,1,124.792
Technology,Chicago,Corporate,Illinois,Accessories,100.8,21.42,2,100.8,21.42,2,100.8
Technology,San Antonio,Corporate,Texas,Accessories,30.08,-5.264,2,30.08,-5.264,2,30.08
Technology,Dallas,Corporate,Texas,Phones,329.584,37.0782,2,329.584,37.0782,2,329.584
Technology,San Antonio,Corporate,Texas,Phones,344.704,38.7792,2,344.704,38.7792,2,344.704
Technology,Arlington,Corporate,Texas,Accessories,165.6,-6.210000000,3,165.6,-6.210000000,3,165.6
Technology,Arlington,Corporate,Texas,Accessories,24.672,0,3,24.672,0,3,24.672
Technology,Houston,Corporate,Texas,Accessories,79.512,20.8719,3,79.512,20.8719,3,79.512
Technology,San Antonio,Corporate,Texas,Accessories,165.6,-6.210000000,3,165.6,-6.210000000,3,165.6
Technology,Chicago,Corporate,Illinois,Phones,239.976,26.9973,3,239.976,26.9973,3,239.976
Technology,Fort Worth,Corporate,Texas,Phones,21.072,1.5804,3,21.072,1.5804,3,21.072
Technology,Houston,Corporate,Texas,Phones,158.376,13.8579,3,158.376,13.8579,3,158.376
Technology,Chicago,Corporate,Illinois,Accessories,95.968,1.199600000,4,95.968,1.199600000,4,95.968
Technology,Carrollton,Corporate,Texas,Accessories,95.968,26.3912,4,95.968,26.3912,4,95.968
Technology,Chicago,Corporate,Illinois,Phones,508.768,38.1576,4,508.768,38.1576,4,508.768
Technology,Naperville,Corporate,Illinois,Phones,147.168,16.5564,4,147.168,16.5564,4,147.168
Technology,Houston,Corporate,Texas,Accessories,143.96,1.7995,5,143.96,1.7995,5,143.96
Technology,Chicago,Corporate,Illinois,Copiers,2799.96,874.9875,5,2799.96,874.9875,5,2799.96
Technology,Houston,Corporate,Texas,Copiers,2399.96,569.9905,5,2399.96,569.9905,5,2399.96
Technology,Chicago,Corporate,Illinois,Phones,180.96,13.572,5,180.96,13.572,5,180.96
Technology,Dallas,Corporate,Texas,Phones,1099.96,82.497,5,1099.96,82.497,5,1099.96
Technology,Dallas,Corporate,Texas,Phones,59.96,21.7355,5,59.96,21.7355,5,59.96
Technology,Dallas,Corporate,Texas,Phones,267.96,16.7475,5,267.96,16.7475,5,267.96
Technology,San Antonio,Corporate,Texas,Phones,180.96,13.572,5,180.96,13.572,5,180.96
Technology,Chicago,Corporate,Illinois,Phones,647.904,56.6916,6,647.904,56.6916,6,647.904
Technology,Huntsville,Corporate,Texas,Phones,719.952,71.9952,6,719.952,71.9952,6,719.952
Technology,Mesquite,Corporate,Texas,Accessories,5.544,1.6632,7,5.544,1.6632,7,5.544
Technology,Houston,Corporate,Texas,Phones,946.344,118.293,7,946.344,118.293,7,946.344
Technology,Houston,Corporate,Texas,Phones,122.92,46.095,7,122.92,46.095,7,122.92
Technology,Huntsville,Corporate,Texas,Phones,755.944,66.1451,7,755.944,66.1451,7,755.944
Technology,Dallas,Corporate,Texas,Machines,479.988,55.9986,2,479.988,55.9986,2,479.988
Technology,Austin,Corporate,Texas,Machines,1439.982,-263.9967,3,1439.982,-263.9967,3,1439.982
Technology,Houston,Corporate,Texas,Machines,559.71,-121.2705,3,559.71,-121.2705,3,559.71
Technology,Lakewood,Corporate,New Jersey,Accessories,90,32.4,1,90,32.4,1,90
Technology,Fairfield,Corporate,Connecticut,Phones,14.99,7.3451,1,14.99,7.3451,1,14.99
Technology,Newark,Corporate,Delaware,Phones,158.99,41.3374,1,158.99,41.3374,1,158.99
Technology,Baltimore,Corporate,Maryland,Phones,134.99,36.4473,1,134.99,36.4473,1,134.99
Technology,Clinton,Corporate,Maryland,Phones,499.99,129.9974,1,499.99,129.9974,1,499.99
Technology,New York City,Corporate,New York,Phones,4.95,1.3365,1,4.95,1.3365,1,4.95
Technology,New York City,Corporate,New York,Phones,39.99,11.5971,1,39.99,11.5971,1,39.99
Technology,New York City,Corporate,New York,Phones,65.99,17.1574,1,65.99,17.1574,1,65.99
Technology,Dover,Corporate,New Hampshire,Accessories,159.98,57.5928,2,159.98,57.5928,2,159.98
Technology,New York City,Corporate,New York,Accessories,238,38.08,2,238,38.08,2,238
Technology,New York City,Corporate,New York,Accessories,26,11.7,2,26,11.7,2,26
Technology,New York City,Corporate,New York,Accessories,36,6.48,2,36,6.48,2,36
Technology,New York City,Corporate,New York,Accessories,59.9,23.96,2,59.9,23.96,2,59.9
Technology,New York City,Corporate,New York,Accessories,37.6,2.256,2,37.6,2.256,2,37.6
Technology,Burlington,Corporate,Vermont,Accessories,99.98,42.9914,2,99.98,42.9914,2,99.98
Technology,Gaithersburg,Corporate,Maryland,Phones,231.98,67.2742,2,231.98,67.2742,2,231.98
Technology,Mount Vernon,Corporate,New York,Phones,307.98,89.3142,2,307.98,89.3142,2,307.98
Technology,New York City,Corporate,New York,Phones,85.9,2.577,2,85.9,2.577,2,85.9
Technology,New York City,Corporate,New York,Phones,337.98,101.394,2,337.98,101.394,2,337.98
Technology,New York City,Corporate,New York,Phones,129.98,62.3904,2,129.98,62.3904,2,129.98
Technology,New York City,Corporate,New York,Phones,430.88,124.9552,2,430.88,124.9552,2,430.88
Technology,Oceanside,Corporate,New York,Phones,39.98,1.999,2,39.98,1.999,2,39.98
Technology,Providence,Corporate,Rhode Island,Phones,105.98,1.0598,2,105.98,1.0598,2,105.98
Technology,Mount Vernon,Corporate,New York,Accessories,299.97,113.9886,3,299.97,113.9886,3,299.97
Technology,New York City,Corporate,New York,Accessories,167.97,40.3128,3,167.97,40.3128,3,167.97
Technology,New York City,Corporate,New York,Accessories,20.97,9.0171,3,20.97,9.0171,3,20.97
Technology,Waterbury,Corporate,Connecticut,Phones,566.97,153.0819,3,566.97,153.0819,3,566.97
Technology,Bangor,Corporate,Maine,Phones,437.85,131.355,3,437.85,131.355,3,437.85
Technology,New Bedford,Corporate,Massachusetts,Phones,128.85,3.8655,3,128.85,3.8655,3,128.85
Technology,Perth Amboy,Corporate,New Jersey,Phones,597,280.59,3,597,280.59,3,597
Technology,New York City,Corporate,New York,Phones,197.97,57.4113,3,197.97,57.4113,3,197.97
Technology,New York City,Corporate,New York,Phones,29.97,14.0859,3,29.97,14.0859,3,29.97
Technology,Rochester,Corporate,New York,Phones,35.88,10.0464,3,35.88,10.0464,3,35.88
Technology,New York City,Corporate,New York,Accessories,139.96,9.7972,4,139.96,9.7972,4,139.96
Technology,New York City,Corporate,New York,Machines,5199.96,1351.9896,4,5199.96,1351.9896,4,5199.96
Technology,New York City,Corporate,New York,Phones,631.96,303.3408,4,631.96,303.3408,4,631.96
Technology,New York City,Corporate,New York,Phones,87.8,43.9,4,87.8,43.9,4,87.8
Technology,Newark,Corporate,Delaware,Accessories,141.9,58.179,5,141.9,58.179,5,141.9
Technology,New York City,Corporate,New York,Accessories,90,16.2,5,90,16.2,5,90
Technology,New York City,Corporate,New York,Accessories,249.95,87.4825,5,249.95,87.4825,5,249.95
Technology,New York City,Corporate,New York,Phones,124.95,2.499,5,124.95,2.499,5,124.95
Technology,New York City,Corporate,New York,Phones,1029.95,298.6855,5,1029.95,298.6855,5,1029.95
Technology,New York City,Corporate,New York,Machines,78.66,36.1836,6,78.66,36.1836,6,78.66
Technology,Lakewood,Corporate,New Jersey,Phones,395.94,102.9444,6,395.94,102.9444,6,395.94
Technology,New York City,Corporate,New York,Phones,833.94,216.8244,6,833.94,216.8244,6,833.94
Technology,New York City,Corporate,New York,Phones,227.46,65.9634,6,227.46,65.9634,6,227.46
Technology,New York City,Corporate,New York,Phones,33,8.25,6,33,8.25,6,33
Technology,Burlington,Corporate,Vermont,Accessories,205.03,67.6599,7,205.03,67.6599,7,205.03
Technology,Lakewood,Corporate,New Jersey,Machines,9099.93,2365.9818,7,9099.93,2365.9818,7,9099.93
Technology,Clinton,Corporate,Maryland,Phones,1259.93,327.5818,7,1259.93,327.5818,7,1259.93
Technology,Lowell,Corporate,Massachusetts,Phones,69.93,32.1678,7,69.93,32.1678,7,69.93
Technology,New York City,Corporate,New York,Phones,1091.93,272.9825,7,1091.93,272.9825,7,1091.93
Technology,New York City,Corporate,New York,Accessories,103.12,10.312,8,103.12,10.312,8,103.12
Technology,Plainfield,Corporate,New Jersey,Machines,319.92,118.3704,8,319.92,118.3704,8,319.92
Technology,Lawrence,Corporate,Massachusetts,Phones,209.5,58.66,10,209.5,58.66,10,209.5
Technology,New York City,Corporate,New York,Phones,1979.89,494.9725,11,1979.89,494.9725,11,1979.89
Technology,Dublin,Corporate,Ohio,Accessories,9.096,1.7055,1,9.096,1.7055,1,9.096
Technology,Philadelphia,Corporate,Pennsylvania,Accessories,10.312,-1.289,1,10.312,-1.289,1,10.312
Technology,Columbus,Corporate,Ohio,Accessories,18.544,3.0134,2,18.544,3.0134,2,18.544
Technology,Medina,Corporate,Ohio,Accessories,89.584,4.479200000,2,89.584,4.479200000,2,89.584
Technology,Toledo,Corporate,Ohio,Accessories,10.384,2.2066,2,10.384,2.2066,2,10.384
Technology,Philadelphia,Corporate,Pennsylvania,Accessories,47.984,13.1956,2,47.984,13.1956,2,47.984
Technology,Hempstead,Corporate,New York,Copiers,479.984,89.997,2,479.984,89.997,2,479.984
Technology,Newark,Corporate,Ohio,Accessories,119.976,22.4955,3,119.976,22.4955,3,119.976
Technology,Philadelphia,Corporate,Pennsylvania,Accessories,95.88,28.764,3,95.88,28.764,3,95.88
Technology,Philadelphia,Corporate,Pennsylvania,Accessories,258.696,64.674,3,258.696,64.674,3,258.696
Technology,Philadelphia,Corporate,Pennsylvania,Accessories,31.176,-5.4558,3,31.176,-5.4558,3,31.176
Technology,Lancaster,Corporate,Ohio,Accessories,70.72,-6.188,4,70.72,-6.188,4,70.72
Technology,Philadelphia,Corporate,Pennsylvania,Accessories,255.968,-28.7964,4,255.968,-28.7964,4,255.968
Technology,Akron,Corporate,Ohio,Accessories,279.96,48.993,5,279.96,48.993,5,279.96
Technology,Bowling Green,Corporate,Ohio,Accessories,139.96,-1.749500000,5,139.96,-1.749500000,5,139.96
Technology,Columbus,Corporate,Ohio,Accessories,119.8,29.95,5,119.8,29.95,5,119.8
Technology,Philadelphia,Corporate,Pennsylvania,Accessories,1319.8,214.4675,5,1319.8,214.4675,5,1319.8
Technology,Springfield,Corporate,Ohio,Accessories,895.944,190.3881,7,895.944,190.3881,7,895.944
Technology,Columbus,Corporate,Ohio,Phones,36.738,-9.1845,1,36.738,-9.1845,1,36.738
Technology,Lancaster,Corporate,Pennsylvania,Phones,61.542,-13.3341,1,61.542,-13.3341,1,61.542
Technology,Akron,Corporate,Ohio,Phones,259.896,-56.3108,2,259.896,-56.3108,2,259.896
Technology,Akron,Corporate,Ohio,Phones,247.188,-49.4376,2,247.188,-49.4376,2,247.188
Technology,Columbus,Corporate,Ohio,Phones,179.94,-44.985,2,179.94,-44.985,2,179.94
Technology,Lakewood,Corporate,Ohio,Phones,151.188,-25.198,2,151.188,-25.198,2,151.188
Technology,Toledo,Corporate,Ohio,Phones,235.188,-43.1178,2,235.188,-43.1178,2,235.188
Technology,Lancaster,Corporate,Pennsylvania,Phones,89.988,-14.998,2,89.988,-14.998,2,89.988
Technology,Philadelphia,Corporate,Pennsylvania,Phones,23.988,-15.992,2,23.988,-15.992,2,23.988
Technology,Philadelphia,Corporate,Pennsylvania,Phones,23.988,-4.7976,2,23.988,-4.7976,2,23.988
Technology,Bowling Green,Corporate,Ohio,Copiers,899.982,74.998500000,3,899.982,74.998500000,3,899.982
Technology,Medina,Corporate,Ohio,Phones,62.982,-14.6958,3,62.982,-14.6958,3,62.982
Technology,Toledo,Corporate,Ohio,Phones,107.118,-21.4236,3,107.118,-21.4236,3,107.118
Technology,Toledo,Corporate,Ohio,Phones,118.782,-27.7158,3,118.782,-27.7158,3,118.782
Technology,Philadelphia,Corporate,Pennsylvania,Phones,32.382,4.3176,3,32.382,4.3176,3,32.382
Technology,Philadelphia,Corporate,Pennsylvania,Phones,340.182,-73.7061,3,340.182,-73.7061,3,340.182
Technology,Toledo,Corporate,Ohio,Phones,26.376,2.6376,4,26.376,2.6376,4,26.376
Technology,Troy,Corporate,Ohio,Phones,23.976,-15.5844,4,23.976,-15.5844,4,23.976
Technology,Philadelphia,Corporate,Pennsylvania,Phones,309.576,-56.7556,4,309.576,-56.7556,4,309.576
Technology,Philadelphia,Corporate,Pennsylvania,Phones,519.792,-112.6216,4,519.792,-112.6216,4,519.792
Technology,Philadelphia,Corporate,Pennsylvania,Phones,859.2,-186.16,4,859.2,-186.16,4,859.2
Technology,Philadelphia,Corporate,Pennsylvania,Phones,32.7,-6.54,5,32.7,-6.54,5,32.7
Technology,Philadelphia,Corporate,Pennsylvania,Phones,677.58,-158.102,5,677.58,-158.102,5,677.58
Technology,Philadelphia,Corporate,Pennsylvania,Phones,791.964,-131.994,6,791.964,-131.994,6,791.964
Technology,Philadelphia,Corporate,Pennsylvania,Phones,466.158,-93.2316,7,466.158,-93.2316,7,466.158
